Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
RO, Romania,189,Andricus conglomeratus,asexual,Ormyrus pomaceus,,
HU, Hungary,190,Andricus conglomeratus,asexual,Ormyrus nitidulus or O. pomaceus,8,Q. petraea Q. pubescens
GR, Greece,191,Andricus conglomeratus,asexual,Cyrtoptyx robustus,2,Q. frainetto
AT, Austria,192,Andricus conglomeratus,asexual,Caenacis lauta,,
HU, Hungary,192,Andricus conglomeratus,asexual,Caenacis lauta,35,Q. petraea 
RO, Romania,192,Andricus conglomeratus,asexual,Caenacis lauta,3,Q. robur
AT, Austria,193,Andricus conglomeratus,asexual,Cecidostiba fungosa,,
HU, Hungary,193,Andricus conglomeratus,asexual,Cecidostiba fungosa,34,Q. petraea Q. robur 
HU, Hungary,194,Andricus conglomeratus,asexual,Cecidostiba semifascia,2,Q. petraea 
HU, Hungary,195,Andricus conglomeratus,asexual,Hobbya stenonota,,
RO, Romania,195,Andricus conglomeratus,asexual,Hobbya stenonota,,
HU, Hungary,196,Andricus conglomeratus,asexual,Mesopolobus fasciiventris,3,
RO, Romania,196,Andricus conglomeratus,asexual,Mesopolobus fasciiventris,,
HR, Croatia,197,Andricus conglomeratus,asexual,Mesopolobus sericeus,1,Q. pubescens 
HU, Hungary,197,Andricus conglomeratus,asexual,Mesopolobus sericeus,,
AT, Austria,198,Andricus conglomeratus,asexual,Eupelmus spongipartus,,
HU, Hungary,198,Andricus conglomeratus,asexual,Eupelmus spongipartus,42,Q. petraea 
RO, Romania,198,Andricus conglomeratus,asexual,Eupelmus spongipartus,,
AT, Austria,199,Andricus conglomeratus,asexual,Eupelmus urozonus,,
HU, Hungary,199,Andricus conglomeratus,asexual,Eupelmus urozonus,4,Q. petraea 
RO, Romania,199,Andricus conglomeratus,asexual,Eupelmus urozonus,,
HU, Hungary,200,Andricus conglomeratus,asexual,Eupelmus vesicularis,5,
RO, Romania,200,Andricus conglomeratus,asexual,Eupelmus vesicularis,1,Q. robur
HU, Hungary,201,Andricus conglomeratus,asexual,Aulogymnus arsames,1,
HU, Hungary,202,Andricus conglomeratus,asexual,Aulogymnus gallarum,2,Q. petraea
HU, Hungary,203,Andricus conglomeratus,asexual,Aulogymnus trilineatus,,
RO, Romania,203,Andricus conglomeratus,asexual,Aulogymnus trilineatus,1,
HU, Hungary,204,Andricus conglomeratus,asexual,(Ichneumonidae sp(p).),6,Q. petraea
HU, Hungary,205,Andricus conificus,asexual,Synergus diaphanus,175,Q. pubescens Q. robur 
AT, Austria,206,Andricus conificus,asexual,Synergus facialis,,
GR, Greece,206,Andricus conificus,asexual,Synergus facialis,5,Q. petraea Q. pubescens 
HU, Hungary,206,Andricus conificus,asexual,Synergus facialis,22,Q. pubescens Q. robur
HU, Hungary,207,Andricus conificus,asexual,Synergus hayneanus,8,Q. robur
AT, Austria,208,Andricus conificus,asexual,Synergus pallidipennis,,
HU, Hungary,208,Andricus conificus,asexual,Synergus pallidipennis,42,Q. petraea Q. robur 
HU, Hungary,209,Andricus conificus,asexual,Synergus pallipes,17,Q. pubescens
AT, Austria,210,Andricus conificus,asexual,Synergus umbraculus,,
HU, Hungary,210,Andricus conificus,asexual,Synergus umbraculus,43,Q. pubescens 
AT, Austria,211,Andricus conificus,asexual,Eurytoma brunniventris,2,
GR, Greece,211,Andricus conificus,asexual,Eurytoma brunniventris,1,Q. petraea 
HU, Hungary,211,Andricus conificus,asexual,Eurytoma brunniventris,33,Q. pubescens 
IT, Italy,211,Andricus conificus,asexual,Eurytoma brunniventris,1,
RO, Romania,211,Andricus conificus,asexual,Eurytoma brunniventris,,
HU, Hungary,212,Andricus conificus,asexual,Eurytoma setigera,1,Q. pubescens
HU, Hungary,213,Andricus conificus,asexual,Torymus flavipes,1,Q. pubescens
BG, Bulgaria,214,Andricus conificus,asexual,Ormyrus nitidulus,1,
HU, Hungary,214,Andricus conificus,asexual,Ormyrus nitidulus,6,Q. robur 
RO, Romania,214,Andricus conificus,asexual,Ormyrus nitidulus,,
GR, Greece,215,Andricus conificus,asexual,Ormyrus pomaceus,1,Q. petraea 
HU, Hungary,215,Andricus conificus,asexual,Ormyrus pomaceus,9,Q. pubescens
HU, Hungary,216,Andricus conificus,asexual,Eupelmus urozonus,1,Q. pubescens 
RO, Romania,216,Andricus conificus,asexual,Eupelmus urozonus,,
HU, Hungary,217,Andricus conificus,asexual,Baryscapus ?pallidae,1,Q. pubescens
ES, Spain,218,Andricus coriarius,asexual,Ceroptres clavicornis,2,Q. faginea Q. pyrenaica 
HU, Hungary,218,Andricus coriarius,asexual,Ceroptres clavicornis,13,Q. petraea Q. pubescens 
HU, Hungary,219,Andricus coriarius,asexual,Synergus crassicornis,,
ES, Spain,220,Andricus coriarius,asexual,Synergus facialis,25,Q. pyrenaica 
HU, Hungary,220,Andricus coriarius,asexual,Synergus facialis,245,Q. petraea Q. pubescens 
IT, Italy,220,Andricus coriarius,asexual,Synergus facialis,,
TR, Turkey,220,Andricus coriarius,asexual,Synergus facialis,3,Q. infectoria
ES, Spain,221,Andricus coriarius,asexual,Synergus hayneanus,514,Q. faginea Q. pyrenaica 
HU, Hungary,221,Andricus coriarius,asexual,Synergus hayneanus,32,Q. petraea Q. pubescens 
UA, Ukraine,221,Andricus coriarius,asexual,Synergus hayneanus,,
HU, Hungary,222,Andricus coriarius,asexual,Synergus incrassatus,,
UA, Ukraine,222,Andricus coriarius,asexual,Synergus incrassatus,,
AT, Austria,223,Andricus coriarius,asexual,Synergus pallicornis,,
ES, Spain,223,Andricus coriarius,asexual,Synergus pallicornis,44,Q. pyrenaica 
FR, France,223,Andricus coriarius,asexual,Synergus pallicornis,,
HR, Croatia,223,Andricus coriarius,asexual,Synergus pallicornis,,Q. pubescens 
HU, Hungary,223,Andricus coriarius,asexual,Synergus pallicornis,14,Q. petraea 
UA, Ukraine,223,Andricus coriarius,asexual,Synergus pallicornis,,
AT, Austria,224,Andricus coriarius,asexual,Synergus pallidipennis,,
ES, Spain,224,Andricus coriarius,asexual,Synergus pallidipennis,91,Q. petraea Q. pyrenaica 
HU, Hungary,224,Andricus coriarius,asexual,Synergus pallidipennis,34,Q. petraea Q. pubescens 
UA, Ukraine,224,Andricus coriarius,asexual,Synergus pallidipennis,,
AT, Austria,225,Andricus coriarius,asexual,Synergus pallipes,,
HU, Hungary,225,Andricus coriarius,asexual,Synergus pallipes,238,Q. petraea Q. pubescens 
UA, Ukraine,225,Andricus coriarius,asexual,Synergus pallipes,,
FR, France,226,Andricus coriarius,asexual,Synergus radiatus,,
UA, Ukraine,226,Andricus coriarius,asexual,Synergus radiatus,,
HU, Hungary,227,Andricus coriarius,asexual,Synergus tibialis,1,Q. petraea
AT, Austria,228,Andricus coriarius,asexual,Synergus umbraculus,,
ES, Spain,228,Andricus coriarius,asexual,Synergus umbraculus,100,Q. lusitanica Q. pyrenaica 
HR, Croatia,229,Andricus coriarius,asexual,Pujade-Villar 1985; Pujade-Villar 1992d),,Q. pubescens 
HU, Hungary,229,Andricus coriarius,asexual,Pujade-Villar 1985; Pujade-Villar 1992d),476,Q. petraea Q. pubescens 
SL,,229,Andricus coriarius,asexual,Pujade-Villar 1985; Pujade-Villar 1992d),,Q. pubescens 
TR, Turkey,229,Andricus coriarius,asexual,Pujade-Villar 1985; Pujade-Villar 1992d),8,
UA, Ukraine,229,Andricus coriarius,asexual,Pujade-Villar 1985; Pujade-Villar 1992d),,
ES, Spain,230,Andricus coriarius,asexual,Eurytoma adleriae,3,
GR, Greece,230,Andricus coriarius,asexual,Eurytoma adleriae,2,
HR, Croatia,230,Andricus coriarius,asexual,Eurytoma adleriae,1,
HU, Hungary,230,Andricus coriarius,asexual,Eurytoma adleriae,1,
IT, Italy,230,Andricus coriarius,asexual,Eurytoma adleriae,2,
SK, Slovakia,230,Andricus coriarius,asexual,Eurytoma adleriae,1,
TR, Turkey,230,Andricus coriarius,asexual,Eurytoma adleriae,2,
AT, Austria,231,Andricus coriarius,asexual,Eurytoma brunniventris,,
DE, Germany,231,Andricus coriarius,asexual,Eurytoma brunniventris,3,
ES, Spain,231,Andricus coriarius,asexual,Eurytoma brunniventris,89,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
GR, Greece,231,Andricus coriarius,asexual,Eurytoma brunniventris,3,Q. frainetto 
HU, Hungary,231,Andricus coriarius,asexual,Eurytoma brunniventris,387,Q. petraea Q. pubescens Ács et al. 2002; Melika et al. 2002b 
IT, Italy,231,Andricus coriarius,asexual,Eurytoma brunniventris,,
LB, Lebanon,231,Andricus coriarius,asexual,Eurytoma brunniventris,3,
RO, Romania,231,Andricus coriarius,asexual,Eurytoma brunniventris,2,Q. petraea 
TR, Turkey,231,Andricus coriarius,asexual,Eurytoma brunniventris,35,Q. infectoria
HU, Hungary,232,Andricus coriarius,asexual,Eurytoma setigera,37,Q. petraea Q. pubescens 
TR, Turkey,232,Andricus coriarius,asexual,Eurytoma setigera,2,Q. infectoria
BG, Bulgaria,233,Andricus coriarius,asexual,Eurytoma querceticola,7,
AT, Austria,234,Andricus coriarius,asexual,Sycophila biguttata,32,
DE, Germany,234,Andricus coriarius,asexual,Sycophila biguttata,4,
ES, Spain,234,Andricus coriarius,asexual,Sycophila biguttata,61,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
GR, Greece,234,Andricus coriarius,asexual,Sycophila biguttata,17,Q. frainetto Q. pubescens 
HU, Hungary,234,Andricus coriarius,asexual,Sycophila biguttata,612,Q. petraea Q. pubescens 
IT, Italy,234,Andricus coriarius,asexual,Sycophila biguttata,1,
RO, Romania,234,Andricus coriarius,asexual,Sycophila biguttata,,
TR, Turkey,234,Andricus coriarius,asexual,Sycophila biguttata,65,Q. infectoria
ES, Spain,235,Andricus coriarius,asexual,Sycophila flavicollis,1,Q. pyrenaica 
HU, Hungary,235,Andricus coriarius,asexual,Sycophila flavicollis,,
ES, Spain,236,Andricus coriarius,asexual,Sycophila iracemae,10,Q. pyrenaica 
GR, Greece,236,Andricus coriarius,asexual,Sycophila iracemae,18,Q. frainetto 
HU, Hungary,236,Andricus coriarius,asexual,Sycophila iracemae,,
TR, Turkey,236,Andricus coriarius,asexual,Sycophila iracemae,19,Q. infectoria
TR, Turkey,237,Andricus coriarius,asexual,Sycophila iracemae or S. biguttata,4,Q. petraea
AT, Austria,238,Andricus coriarius,asexual,Sycophila variegata,1,
ES, Spain,238,Andricus coriarius,asexual,Sycophila variegata,4,Q. pyrenaica 
GR, Greece,238,Andricus coriarius,asexual,Sycophila variegata,48,Q. frainetto Q. pubescens 
HR, Croatia,238,Andricus coriarius,asexual,Sycophila variegata,,Q.’ lanuginosa’ 
HU, Hungary,238,Andricus coriarius,asexual,Sycophila variegata,32,Q. petraea Q. pubescens 
TR, Turkey,238,Andricus coriarius,asexual,Sycophila variegata,8,Q. infectoria
AT, Austria,239,Andricus coriarius,asexual,Megastigmus dorsalis,,
ES, Spain,239,Andricus coriarius,asexual,Megastigmus dorsalis,861,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
GR, Greece,239,Andricus coriarius,asexual,Megastigmus dorsalis,9,Q. frainetto Q. pubescens 
HU, Hungary,239,Andricus coriarius,asexual,Megastigmus dorsalis,489,Q. petraea Q. pubescens Q. robur 
IT, Italy,239,Andricus coriarius,asexual,Megastigmus dorsalis,,
TR, Turkey,239,Andricus coriarius,asexual,Megastigmus dorsalis,5,Q. infectoria
ES, Spain,240,Andricus coriarius,asexual,Megastigmus stigmatizans,2,Q. lusitanica Q. petraea 
FR, France,240,Andricus coriarius,asexual,Megastigmus stigmatizans,,
HU, Hungary,240,Andricus coriarius,asexual,Megastigmus stigmatizans,1,Q. pubescens 
IT, Italy,240,Andricus coriarius,asexual,Megastigmus stigmatizans,,
UA, Ukraine,240,Andricus coriarius,asexual,Megastigmus stigmatizans,2,
HU, Hungary,241,Andricus coriarius,asexual,Torymus ?cyaneus,,
TR, Turkey,242,Andricus coriarius,asexual,Torymus sp.,5,Q. infectoria
AT, Austria,243,Andricus coriarius,asexual,Ormyrus nitidulus,29,
ES, Spain,243,Andricus coriarius,asexual,Ormyrus nitidulus,2,Q. lusitanica Q. pyrenaica 
FR, France,243,Andricus coriarius,asexual,Ormyrus nitidulus,,
HU, Hungary,243,Andricus coriarius,asexual,Ormyrus nitidulus,61,Q. petraea Q. pubescens 
IT, Italy,243,Andricus coriarius,asexual,Ormyrus nitidulus,1,
TR, Turkey,243,Andricus coriarius,asexual,Ormyrus nitidulus,38,Q. infectoria 
UA, Ukraine,243,Andricus coriarius,asexual,Ormyrus nitidulus,1,
AT, Austria,244,Andricus coriarius,asexual,Ormyrus pomaceus,3,
DE, Germany,244,Andricus coriarius,asexual,Ormyrus pomaceus,7,
ES, Spain,244,Andricus coriarius,asexual,Ormyrus pomaceus,28,Q. faginea Q. petraea Q. pyrenaica Q. robur 
GR, Greece,244,Andricus coriarius,asexual,Ormyrus pomaceus,4,Q. frainetto Q. pubescens 
HU, Hungary,244,Andricus coriarius,asexual,Ormyrus pomaceus,74,Q. petraea Q. pubescens 
TR, Turkey,244,Andricus coriarius,asexual,Ormyrus pomaceus,2,
BG, Bulgaria,245,Andricus coriarius,asexual,Ormyrus nitidulus or O. pomaceus,1,
ES, Spain,245,Andricus coriarius,asexual,Ormyrus nitidulus or O. pomaceus,1,
HU, Hungary,245,Andricus coriarius,asexual,Ormyrus nitidulus or O. pomaceus,126,Q. petraea Q. pubescens
ES, Spain,246,Andricus coriarius,asexual,Caenacis lauta,10,
HU, Hungary,246,Andricus coriarius,asexual,Caenacis lauta,15,Q. petraea Q. pubescens 
AT, Austria,247,Andricus coriarius,asexual,Cecidostiba fungosa,,
ES, Spain,247,Andricus coriarius,asexual,Cecidostiba fungosa,26,Q. pyrenaica 
GR, Greece,247,Andricus coriarius,asexual,Cecidostiba fungosa,1,Q. frainetto 
HR, Croatia,247,Andricus coriarius,asexual,Cecidostiba fungosa,3,Q. pubescens 
HU, Hungary,247,Andricus coriarius,asexual,Cecidostiba fungosa,353,Q. petraea Q. pubescens 
TR, Turkey,247,Andricus coriarius,asexual,Cecidostiba fungosa,6,Q. infectoria
FR, France,248,Andricus coriarius,asexual,Cecidostiba saportai,6,
HU, Hungary,248,Andricus coriarius,asexual,Cecidostiba saportai,,
ES, Spain,249,Andricus coriarius,asexual,Cyrtoptyx robustus,1,Q. pyrenaica 
GR, Greece,249,Andricus coriarius,asexual,Cyrtoptyx robustus,16,Q. frainetto Q. pubescens 
HR, Croatia,249,Andricus coriarius,asexual,Cyrtoptyx robustus,,
HU, Hungary,249,Andricus coriarius,asexual,Cyrtoptyx robustus,,
IT, Italy,249,Andricus coriarius,asexual,Cyrtoptyx robustus,3,
TR, Turkey,249,Andricus coriarius,asexual,Cyrtoptyx robustus,29,Q. infectoria
ES, Spain,250,Andricus coriarius,asexual,(Eumacepolus obscurior),1,Q. pyrenaica
AT, Austria,251,Andricus coriarius,asexual,Hobbya stenonota,,
ES, Spain,251,Andricus coriarius,asexual,Hobbya stenonota,69,Q. pyrenaica 
HU, Hungary,251,Andricus coriarius,asexual,Hobbya stenonota,2,Q. petraea 
ES, Spain,252,Andricus coriarius,asexual,Mesopolobus amaenus,4,Q. pyrenaica 
HU, Hungary,252,Andricus coriarius,asexual,Mesopolobus amaenus,,
TR, Turkey,252,Andricus coriarius,asexual,Mesopolobus amaenus,1,Q. infectoria
HU, Hungary,253,Andricus coriarius,asexual,Mesopolobus fasciiventris,3,Q. petraea 
AT, Austria,254,Andricus coriarius,asexual,Eupelmus spongipartus,,
ES, Spain,254,Andricus coriarius,asexual,Eupelmus spongipartus,32,Q. lusitanica Q. pyrenaica 
FR, France,255,Andricus coriarius,asexual,Pujade-Villar 1989a),2,Q. pubescens 
HU, Hungary,255,Andricus coriarius,asexual,Pujade-Villar 1989a),13,Q. petraea Q. pubescens 
TR, Turkey,255,Andricus coriarius,asexual,Pujade-Villar 1989a),3,Q. infectoria
AT, Austria,256,Andricus coriarius,asexual,Eupelmus urozonus,,
DE, Germany,256,Andricus coriarius,asexual,Eupelmus urozonus,1,
ES, Spain,256,Andricus coriarius,asexual,Eupelmus urozonus,25,Q. lusitanica Q. pyrenaica 
HU, Hungary,256,Andricus coriarius,asexual,Eupelmus urozonus,16,Q. petraea Q. pubescens 
TR, Turkey,256,Andricus coriarius,asexual,Eupelmus urozonus,2,Q. infectoria
ES, Spain,257,Andricus coriarius,asexual,Eupelmus vesicularis,2,Q. pyrenaica 
HU, Hungary,257,Andricus coriarius,asexual,Eupelmus vesicularis,,
AT, Austria,258,Andricus coriarius,asexual,Reikosiella rostrata,,
HU, Hungary,258,Andricus coriarius,asexual,Reikosiella rostrata,,
HU, Hungary,259,Andricus coriarius,asexual,Aulogymnus gallarum,116,Q. petraea Q. pubescens 
HU, Hungary,260,Andricus coriarius,asexual,Aulogymnus skianeuros,6,Q. petraea 
IT, Italy,260,Andricus coriarius,asexual,Aulogymnus skianeuros,,
ES, Spain,261,Andricus coriarius,asexual,Aulogymnus trilineatus,62,Q. lusitanica Q. petraea Q. pyrenaica 
GR, Greece,261,Andricus coriarius,asexual,Aulogymnus trilineatus,53,Q. frainetto Q. pubescens 
HR, Croatia,261,Andricus coriarius,asexual,Aulogymnus trilineatus,8,Q. pubescens 
HU, Hungary,261,Andricus coriarius,asexual,Aulogymnus trilineatus,123,Q. petraea Q. pubescens Q. robur 
TR, Turkey,261,Andricus coriarius,asexual,Aulogymnus trilineatus,19,Q. infectoria
TR, Turkey,262,Andricus coriarius,asexual,Aulogymnus trilineatus or A. gallarum,18,Q. infectoria
HU, Hungary,263,Andricus coriarius,asexual,Pediobius lysis,,
HU, Hungary,264,Andricus coriarius,asexual,(Scambus elegans),2,Q. petraea Q. pubescens
GR, Greece,265,Andricus coriarius,asexual,(Ichneumonidae sp.),1,Q. frainetto
AT, Austria,266,Andricus coronatus,asexual,Ceroptres clavicornis,,
HU, Hungary,267,Andricus coronatus,asexual,Synergus facialis,14,Q. pubescens 
IT, Italy,267,Andricus coronatus,asexual,Synergus facialis,,
HU, Hungary,268,Andricus coronatus,asexual,Synergus hayneanus,5,Q. pubescens Q. robur 
IT, Italy,268,Andricus coronatus,asexual,Synergus hayneanus,,
RO, Romania,268,Andricus coronatus,asexual,Synergus hayneanus,,
HU, Hungary,269,Andricus coronatus,asexual,Synergus incrassatus,,
GR, Greece,270,Andricus coronatus,asexual,Synergus pallidipennis,8,Q. pubescens 
HU, Hungary,270,Andricus coronatus,asexual,Synergus pallidipennis,2,Q. pubescens 
HU, Hungary,271,Andricus coronatus,asexual,Synergus pallipes,15,Q. petraea Q. pubescens Q. robur 
IT, Italy,272,Andricus coronatus,asexual,Synergus radiatus,,
HU, Hungary,273,Andricus coronatus,asexual,Synergus umbraculus,46,Q. pubescens Q. robur 
GR, Greece,274,Andricus coronatus,asexual,Eurytoma adleriae,1,
BG, Bulgaria,275,Andricus coronatus,asexual,Eurytoma brunniventris,1,Q. cerris 
GR, Greece,275,Andricus coronatus,asexual,Eurytoma brunniventris,2,Q. pubescens 
HU56,,275,Andricus coronatus,asexual,Eurytoma brunniventris,56,Q. pubescens 
GR, Greece,276,Andricus coronatus,asexual,Sycophila biguttata,1,Q. pubescens 
HR, Croatia,276,Andricus coronatus,asexual,Sycophila biguttata,1,Q. pubescens 
HU, Hungary,276,Andricus coronatus,asexual,Sycophila biguttata,19,Q. pubescens 
RO, Romania,276,Andricus coronatus,asexual,Sycophila biguttata,,
AT, Austria,277,Andricus coronatus,asexual,Megastigmus dorsalis,,
GR, Greece,277,Andricus coronatus,asexual,Megastigmus dorsalis,1,Q. pubescens 
HR, Croatia,277,Andricus coronatus,asexual,Megastigmus dorsalis,1,Q. pubescens 
HU, Hungary,277,Andricus coronatus,asexual,Megastigmus dorsalis,11,Q. pubescens Q. robur 
TR, Turkey,277,Andricus coronatus,asexual,Megastigmus dorsalis,2,Q. infectoria Q. petraea
HU, Hungary,278,Andricus coronatus,asexual,Megastigmus stigmatizans,1,
GR, Greece,279,Andricus coronatus,asexual,Torymus auratus,1,Q. pubescens 
HU, Hungary,279,Andricus coronatus,asexual,Torymus auratus,39,Q. pubescens Q. robur 
HU, Hungary,280,Andricus coronatus,asexual,Torymus cyaneus,1,Q. pubescens
BG, Bulgaria,281,Andricus coronatus,asexual,Ormyrus nitidulus,5,
GR, Greece,281,Andricus coronatus,asexual,Ormyrus nitidulus,1,Q. pubescens 
HU, Hungary,281,Andricus coronatus,asexual,Ormyrus nitidulus,14,Q. pubescens 
RO, Romania,281,Andricus coronatus,asexual,Ormyrus nitidulus,,
TR, Turkey,281,Andricus coronatus,asexual,Ormyrus nitidulus,1,Q. infectoria
AT, Austria,282,Andricus coronatus,asexual,Ormyrus pomaceus,1,
HR, Croatia,282,Andricus coronatus,asexual,Ormyrus pomaceus,1,Q. pubescens 
HU, Hungary,282,Andricus coronatus,asexual,Ormyrus pomaceus,12,Q. pubescens 
RO, Romania,282,Andricus coronatus,asexual,Ormyrus pomaceus,,
,,283,Andricus coronatus,asexual,Cecidostiba fungosa,,
GR, Greece,283,Andricus coronatus,asexual,Cecidostiba fungosa,3,Q. pubescens 
HU, Hungary,283,Andricus coronatus,asexual,Cecidostiba fungosa,11,Q. pubescens 
IT, Italy,283,Andricus coronatus,asexual,Cecidostiba fungosa,1,Q. petraea
